MaarjAM accession number,GenBank accession number,Fungal class,Fungal order,Fungal family,Fungal genus,Fungal species,VTX,Source,Source specify,Host subclass,Host superorder,Host order,Host family,Host genus,Host species,Ecosystem,Biome,Habitat,Climatic zone,Biogeo realm,Soil pH,C content,P content,N content,Altitude (m),Average annual precipitation (mm),Continent,Country,State,Location,Coordinates,Culture code,Forward primer,Reverse primer,Marker region,Sequencing method,Sequencing chemistry,Journal,Year,Title,Authors
MOA12923,LN619414,Glomeromycetes,Glomerales,Glomeraceae,Glomus,sp.,VTX00113,plant roots,,Magnoliidae,Asteranae,Dipsacales,Caprifoliaceae,Linnaea,borealis,forest,Boreal forest,boreal coniferous forest,boreal,Palearctic,4.8,4.2%,90 mg/kg,0.2%,50,,Asia,Russia (Asia),Kamchatka Krai,Kozyrevsk 1,56deg3.36'N 159deg54.44'E,,NS31,AML2,18S rDNA,454 sequencing,GS-FLX Titanium,Science,2015,Global assessment of arbuscular mycorrhizal fungus diversity reveals very low endemism,"Davison, J.; Moora, M.; Opik, M.; Adholeya, A.; Ainsaar, L.; Ba, A.; Burla, S.; Diedhiou, A.G.; Hiiesalu, I.; Jairus, T.; Johnson, N.C.; Kane, A.; Koorem, K.; Kochar, M.; Ndiaye, C.; Partel, M.; Reier, U.; Saks, U.; Singh, R.; Vasar, M.; Zobel, M."
MOA12976,LN619467,Glomeromycetes,Glomerales,Glomeraceae,Glomus,sp.,VTX00113,plant roots,,Magnoliidae,Lilianae,Poales,Poaceae,Calamagrostis,purpurea,forest,Boreal forest,boreal coniferous forest,boreal,Palearctic,4.9,3.4%,118 mg/kg,0.1%,50,,Asia,Russia (Asia),Kamchatka Krai,Kozyrevsk 2,56deg3.30'N 159deg54.15'E,,NS31,AML2,18S rDNA,454 sequencing,GS-FLX Titanium,Science,2015,Global assessment of arbuscular mycorrhizal fungus diversity reveals very low endemism,"Davison, J.; Moora, M.; Opik, M.; Adholeya, A.; Ainsaar, L.; Ba, A.; Burla, S.; Diedhiou, A.G.; Hiiesalu, I.; Jairus, T.; Johnson, N.C.; Kane, A.; Koorem, K.; Kochar, M.; Ndiaye, C.; Partel, M.; Reier, U.; Saks, U.; Singh, R.; Vasar, M.; Zobel, M."
MOA13010,LN619501,Glomeromycetes,Glomerales,Glomeraceae,Glomus,sp.,VTX00113,plant roots,,Magnoliidae,Asteranae,Asterales,Asteraceae,Saussurea,pseudo-tilesii,forest,Boreal forest,boreal coniferous forest,boreal,Palearctic,4.9,3.4%,118 mg/kg,0.1%,50,,Asia,Russia (Asia),Kamchatka Krai,Kozyrevsk 2,56deg3.30'N 159deg54.15'E,,NS31,AML2,18S rDNA,454 sequencing,GS-FLX Titanium,Science,2015,Global assessment of arbuscular mycorrhizal fungus diversity reveals very low endemism,"Davison, J.; Moora, M.; Opik, M.; Adholeya, A.; Ainsaar, L.; Ba, A.; Burla, S.; Diedhiou, A.G.; Hiiesalu, I.; Jairus, T.; Johnson, N.C.; Kane, A.; Koorem, K.; Kochar, M.; Ndiaye, C.; Partel, M.; Reier, U.; Saks, U.; Singh, R.; Vasar, M.; Zobel, M."
MOA13029,LN619520,Glomeromycetes,Glomerales,Glomeraceae,Glomus,sp.,VTX00113,plant roots,,Magnoliidae,Ranunculanae,Ranunculales,Ranunculaceae,Thalictrum,minus,forest,Boreal forest,boreal coniferous forest,boreal,Palearctic,4.9,3.4%,118 mg/kg,0.1%,50,,Asia,Russia (Asia),Kamchatka Krai,Kozyrevsk 2,56deg3.30'N 159deg54.15'E,,NS31,AML2,18S rDNA,454 sequencing,GS-FLX Titanium,Science,2015,Global assessment of arbuscular mycorrhizal fungus diversity reveals very low endemism,"Davison, J.; Moora, M.; Opik, M.; Adholeya, A.; Ainsaar, L.; Ba, A.; Burla, S.; Diedhiou, A.G.; Hiiesalu, I.; Jairus, T.; Johnson, N.C.; Kane, A.; Koorem, K.; Kochar, M.; Ndiaye, C.; Partel, M.; Reier, U.; Saks, U.; Singh, R.; Vasar, M.; Zobel, M."
MOA13117,LN619608,Glomeromycetes,Glomerales,Glomeraceae,Glomus,sp.,VTX00113,plant roots,,Magnoliidae,Lilianae,Poales,Poaceae,Deschampsia,flexuosa,shrubland,tundra,wooded tundra,polar,Palearctic,3.1,,62 mg/kg,,213,,Europe,Finland,Lapland,Kevo,69deg47.54'N 27deg5.11'E,,NS31,AML2,18S rDNA,454 sequencing,GS-FLX Titanium,Science,2015,Global assessment of arbuscular mycorrhizal fungus diversity reveals very low endemism,"Davison, J.; Moora, M.; Opik, M.; Adholeya, A.; Ainsaar, L.; Ba, A.; Burla, S.; Diedhiou, A.G.; Hiiesalu, I.; Jairus, T.; Johnson, N.C.; Kane, A.; Koorem, K.; Kochar, M.; Ndiaye, C.; Partel, M.; Reier, U.; Saks, U.; Singh, R.; Vasar, M.; Zobel, M."
MOA13140,LN619631,Glomeromycetes,Glomerales,Glomeraceae,Glomus,sp.,VTX00113,plant roots,,Magnoliidae,Asteranae,Dipsacales,Caprifoliaceae,Linnaea,borealis,shrubland,tundra,wooded tundra,polar,Palearctic,3.1,,62 mg/kg,,213,,Europe,Finland,Lapland,Kevo,69deg47.54'N 27deg5.11'E,,NS31,AML2,18S rDNA,454 sequencing,GS-FLX Titanium,Science,2015,Global assessment of arbuscular mycorrhizal fungus diversity reveals very low endemism,"Davison, J.; Moora, M.; Opik, M.; Adholeya, A.; Ainsaar, L.; Ba, A.; Burla, S.; Diedhiou, A.G.; Hiiesalu, I.; Jairus, T.; Johnson, N.C.; Kane, A.; Koorem, K.; Kochar, M.; Ndiaye, C.; Partel, M.; Reier, U.; Saks, U.; Singh, R.; Vasar, M.; Zobel, M."
MOA13155,LN619646,Glomeromycetes,Glomerales,Glomeraceae,Glomus,sp.,VTX00113,plant roots,,Magnoliidae,Asteranae,Asterales,Asteraceae,Solidago,virgaurea,shrubland,tundra,wooded tundra,polar,Palearctic,3.1,,62 mg/kg,,213,,Europe,Finland,Lapland,Kevo,69deg47.54'N 27deg5.11'E,,NS31,AML2,18S rDNA,454 sequencing,GS-FLX Titanium,Science,2015,Global assessment of arbuscular mycorrhizal fungus diversity reveals very low endemism,"Davison, J.; Moora, M.; Opik, M.; Adholeya, A.; Ainsaar, L.; Ba, A.; Burla, S.; Diedhiou, A.G.; Hiiesalu, I.; Jairus, T.; Johnson, N.C.; Kane, A.; Koorem, K.; Kochar, M.; Ndiaye, C.; Partel, M.; Reier, U.; Saks, U.; Singh, R.; Vasar, M.; Zobel, M."
MOA13182,LN619673,Glomeromycetes,Glomerales,Glomeraceae,Glomus,sp.,VTX00113,plant roots,,Magnoliidae,Asteranae,Ericales,Primulaceae,Trientalis,europaea,shrubland,tundra,wooded tundra,polar,Palearctic,3.1,,62 mg/kg,,213,,Europe,Finland,Lapland,Kevo,69deg47.54'N 27deg5.11'E,,NS31,AML2,18S rDNA,454 sequencing,GS-FLX Titanium,Science,2015,Global assessment of arbuscular mycorrhizal fungus diversity reveals very low endemism,"Davison, J.; Moora, M.; Opik, M.; Adholeya, A.; Ainsaar, L.; Ba, A.; Burla, S.; Diedhiou, A.G.; Hiiesalu, I.; Jairus, T.; Johnson, N.C.; Kane, A.; Koorem, K.; Kochar, M.; Ndiaye, C.; Partel, M.; Reier, U.; Saks, U.; Singh, R.; Vasar, M.; Zobel, M."
MOA13206,LN619697,Glomeromycetes,Glomerales,Glomeraceae,Glomus,sp.,VTX00113,plant roots,,Magnoliidae,Proteanae,Proteales,Proteaceae,Embothrium,coccineum,successional,Azonal & successional,regenerating Araucaria-Nothofagus forest,temperate,Neotropic,5.7,0.2%,12 mg/kg,0.01%,980,,South America,Chile,La Araucania,Lagu-Verde,38deg41.57'S 71deg36.55'W,,NS31,AML2,18S rDNA,454 sequencing,GS-FLX Titanium,Science,2015,Global assessment of arbuscular mycorrhizal fungus diversity reveals very low endemism,"Davison, J.; Moora, M.; Opik, M.; Adholeya, A.; Ainsaar, L.; Ba, A.; Burla, S.; Diedhiou, A.G.; Hiiesalu, I.; Jairus, T.; Johnson, N.C.; Kane, A.; Koorem, K.; Kochar, M.; Ndiaye, C.; Partel, M.; Reier, U.; Saks, U.; Singh, R.; Vasar, M.; Zobel, M."
MOA13255,LN619746,Glomeromycetes,Glomerales,Glomeraceae,Glomus,sp.,VTX00113,plant roots,,Magnoliidae,Rosanae,Fabales,Fabaceae,Lathyrus,magellanicus,successional,Azonal & successional,regenerating Araucaria-Nothofagus forest,temperate,Neotropic,5.7,0.2%,12 mg/kg,0.01%,980,,South America,Chile,La Araucania,Lagu-Verde,38deg41.57'S 71deg36.55'W,,NS31,AML2,18S rDNA,454 sequencing,GS-FLX Titanium,Science,2015,Global assessment of arbuscular mycorrhizal fungus diversity reveals very low endemism,"Davison, J.; Moora, M.; Opik, M.; Adholeya, A.; Ainsaar, L.; Ba, A.; Burla, S.; Diedhiou, A.G.; Hiiesalu, I.; Jairus, T.; Johnson, N.C.; Kane, A.; Koorem, K.; Kochar, M.; Ndiaye, C.; Partel, M.; Reier, U.; Saks, U.; Singh, R.; Vasar, M.; Zobel, M."
MOA13297,LN619788,Glomeromycetes,Glomerales,Glomeraceae,Glomus,sp.,VTX00113,plant roots,,Magnoliidae,Rosanae,Oxalidales,Oxalidaceae,Oxalis,valdiviensis,successional,Azonal & successional,regenerating Araucaria-Nothofagus forest,temperate,Neotropic,5.7,0.2%,12 mg/kg,0.01%,980,,South America,Chile,La Araucania,Lagu-Verde,38deg41.57'S 71deg36.55'W,,NS31,AML2,18S rDNA,454 sequencing,GS-FLX Titanium,Science,2015,Global assessment of arbuscular mycorrhizal fungus diversity reveals very low endemism,"Davison, J.; Moora, M.; Opik, M.; Adholeya, A.; Ainsaar, L.; Ba, A.; Burla, S.; Diedhiou, A.G.; Hiiesalu, I.; Jairus, T.; Johnson, N.C.; Kane, A.; Koorem, K.; Kochar, M.; Ndiaye, C.; Partel, M.; Reier, U.; Saks, U.; Singh, R.; Vasar, M.; Zobel, M."
MOA13346,LN619837,Glomeromycetes,Glomerales,Glomeraceae,Glomus,sp.,VTX00113,plant roots,,Magnoliidae,Asteranae,Boraginales,Boraginaceae,Phacelia,secunda,successional,Azonal & successional,regenerating Araucaria-Nothofagus forest,temperate,Neotropic,5.7,0.2%,12 mg/kg,0.01%,980,,South America,Chile,La Araucania,Lagu-Verde,38deg41.57'S 71deg36.55'W,,NS31,AML2,18S rDNA,454 sequencing,GS-FLX Titanium,Science,2015,Global assessment of arbuscular mycorrhizal fungus diversity reveals very low endemism,"Davison, J.; Moora, M.; Opik, M.; Adholeya, A.; Ainsaar, L.; Ba, A.; Burla, S.; Diedhiou, A.G.; Hiiesalu, I.; Jairus, T.; Johnson, N.C.; Kane, A.; Koorem, K.; Kochar, M.; Ndiaye, C.; Partel, M.; Reier, U.; Saks, U.; Singh, R.; Vasar, M.; Zobel, M."
MOA13397,LN619888,Glomeromycetes,Glomerales,Glomeraceae,Glomus,sp.,VTX00113,plant roots,,Magnoliidae,Rosanae,Rosales,Rosaceae,Geum,urbanum,forest,Temperate broadleaf & mixed forest,broadleaf forest,temperate,Palearctic,,,,,78,,Europe,France,Aquitaine,Bordeaux 1,44deg45.16'N 0deg23.43'W,,NS31,AML2,18S rDNA,454 sequencing,GS-FLX Titanium,Science,2015,Global assessment of arbuscular mycorrhizal fungus diversity reveals very low endemism,"Davison, J.; Moora, M.; Opik, M.; Adholeya, A.; Ainsaar, L.; Ba, A.; Burla, S.; Diedhiou, A.G.; Hiiesalu, I.; Jairus, T.; Johnson, N.C.; Kane, A.; Koorem, K.; Kochar, M.; Ndiaye, C.; Partel, M.; Reier, U.; Saks, U.; Singh, R.; Vasar, M.; Zobel, M."
MOA13407,LN619898,Glomeromycetes,Glomerales,Glomeraceae,Glomus,sp.,VTX00113,plant roots,,Magnoliidae,Rosanae,Malpighiales,Euphorbiaceae,Mercurialis,perennis,forest,Temperate broadleaf & mixed forest,broadleaf forest,temperate,Palearctic,,,,,78,,Europe,France,Aquitaine,Bordeaux 1,44deg45.16'N 0deg23.43'W,,NS31,AML2,18S rDNA,454 sequencing,GS-FLX Titanium,Science,2015,Global assessment of arbuscular mycorrhizal fungus diversity reveals very low endemism,"Davison, J.; Moora, M.; Opik, M.; Adholeya, A.; Ainsaar, L.; Ba, A.; Burla, S.; Diedhiou, A.G.; Hiiesalu, I.; Jairus, T.; Johnson, N.C.; Kane, A.; Koorem, K.; Kochar, M.; Ndiaye, C.; Partel, M.; Reier, U.; Saks, U.; Singh, R.; Vasar, M.; Zobel, M."
MOA13425,LN619916,Glomeromycetes,Glomerales,Glomeraceae,Glomus,sp.,VTX00113,plant roots,,Magnoliidae,Asteranae,Gentianales,Rubiaceae,Rubia,peregrina,forest,Temperate broadleaf & mixed forest,broadleaf forest,temperate,Palearctic,,,,,78,,Europe,France,Aquitaine,Bordeaux 1,44deg45.16'N 0deg23.43'W,,NS31,AML2,18S rDNA,454 sequencing,GS-FLX Titanium,Science,2015,Global assessment of arbuscular mycorrhizal fungus diversity reveals very low endemism,"Davison, J.; Moora, M.; Opik, M.; Adholeya, A.; Ainsaar, L.; Ba, A.; Burla, S.; Diedhiou, A.G.; Hiiesalu, I.; Jairus, T.; Johnson, N.C.; Kane, A.; Koorem, K.; Kochar, M.; Ndiaye, C.; Partel, M.; Reier, U.; Saks, U.; Singh, R.; Vasar, M.; Zobel, M."
MOA13452,LN619943,Glomeromycetes,Glomerales,Glomeraceae,Glomus,sp.,VTX00113,plant roots,,Magnoliidae,Asteranae,Apiales,Apiaceae,Sanicula,elata,forest,Temperate broadleaf & mixed forest,broadleaf forest,temperate,Palearctic,,,,,78,,Europe,France,Aquitaine,Bordeaux 1,44deg45.16'N 0deg23.43'W,,NS31,AML2,18S rDNA,454 sequencing,GS-FLX Titanium,Science,2015,Global assessment of arbuscular mycorrhizal fungus diversity reveals very low endemism,"Davison, J.; Moora, M.; Opik, M.; Adholeya, A.; Ainsaar, L.; Ba, A.; Burla, S.; Diedhiou, A.G.; Hiiesalu, I.; Jairus, T.; Johnson, N.C.; Kane, A.; Koorem, K.; Kochar, M.; Ndiaye, C.; Partel, M.; Reier, U.; Saks, U.; Singh, R.; Vasar, M.; Zobel, M."
MOA13490,LN619981,Glomeromycetes,Glomerales,Glomeraceae,Glomus,sp.,VTX00113,plant roots,,Magnoliidae,Rosanae,Malpighiales,Euphorbiaceae,Mercurialis,perennis,forest,Temperate broadleaf & mixed forest,broadleaf forest,temperate,Palearctic,,,,,78,,Europe,France,Aquitaine,Bordeaux 2,44deg45.16'N 0deg23.43'W,,NS31,AML2,18S rDNA,454 sequencing,GS-FLX Titanium,Science,2015,Global assessment of arbuscular mycorrhizal fungus diversity reveals very low endemism,"Davison, J.; Moora, M.; Opik, M.; Adholeya, A.; Ainsaar, L.; Ba, A.; Burla, S.; Diedhiou, A.G.; Hiiesalu, I.; Jairus, T.; Johnson, N.C.; Kane, A.; Koorem, K.; Kochar, M.; Ndiaye, C.; Partel, M.; Reier, U.; Saks, U.; Singh, R.; Vasar, M.; Zobel, M."
MOA13511,LN620002,Glomeromycetes,Glomerales,Glomeraceae,Glomus,sp.,VTX00113,plant roots,,Magnoliidae,Asteranae,Gentianales,Rubiaceae,Rubia,peregrina,forest,Temperate broadleaf & mixed forest,broadleaf forest,temperate,Palearctic,,,,,78,,Europe,France,Aquitaine,Bordeaux 2,44deg45.16'N 0deg23.43'W,,NS31,AML2,18S rDNA,454 sequencing,GS-FLX Titanium,Science,2015,Global assessment of arbuscular mycorrhizal fungus diversity reveals very low endemism,"Davison, J.; Moora, M.; Opik, M.; Adholeya, A.; Ainsaar, L.; Ba, A.; Burla, S.; Diedhiou, A.G.; Hiiesalu, I.; Jairus, T.; Johnson, N.C.; Kane, A.; Koorem, K.; Kochar, M.; Ndiaye, C.; Partel, M.; Reier, U.; Saks, U.; Singh, R.; Vasar, M.; Zobel, M."
MOA13525,LN620016,Glomeromycetes,Glomerales,Glomeraceae,Glomus,sp.,VTX00113,plant roots,,Magnoliidae,Lilianae,Asparagales,Asparagaceae,Ruscus,aculeatus,forest,Temperate broadleaf & mixed forest,broadleaf forest,temperate,Palearctic,,,,,78,,Europe,France,Aquitaine,Bordeaux 2,44deg45.16'N 0deg23.43'W,,NS31,AML2,18S rDNA,454 sequencing,GS-FLX Titanium,Science,2015,Global assessment of arbuscular mycorrhizal fungus diversity reveals very low endemism,"Davison, J.; Moora, M.; Opik, M.; Adholeya, A.; Ainsaar, L.; Ba, A.; Burla, S.; Diedhiou, A.G.; Hiiesalu, I.; Jairus, T.; Johnson, N.C.; Kane, A.; Koorem, K.; Kochar, M.; Ndiaye, C.; Partel, M.; Reier, U.; Saks, U.; Singh, R.; Vasar, M.; Zobel, M."
MOA13540,LN620031,Glomeromycetes,Glomerales,Glomeraceae,Glomus,sp.,VTX00113,plant roots,,Magnoliidae,Asteranae,Gentianales,Apocynaceae,Vinca,minor,forest,Temperate broadleaf & mixed forest,broadleaf forest,temperate,Palearctic,,,,,78,,Europe,France,Aquitaine,Bordeaux 2,44deg45.16'N 0deg23.43'W,,NS31,AML2,18S rDNA,454 sequencing,GS-FLX Titanium,Science,2015,Global assessment of arbuscular mycorrhizal fungus diversity reveals very low endemism,"Davison, J.; Moora, M.; Opik, M.; Adholeya, A.; Ainsaar, L.; Ba, A.; Burla, S.; Diedhiou, A.G.; Hiiesalu, I.; Jairus, T.; Johnson, N.C.; Kane, A.; Koorem, K.; Kochar, M.; Ndiaye, C.; Partel, M.; Reier, U.; Saks, U.; Singh, R.; Vasar, M.; Zobel, M."
MOA13572,LN620063,Glomeromycetes,Glomerales,Glomeraceae,Glomus,sp.,VTX00113,plant roots,,Magnoliidae,Lilianae,Poales,Poaceae,Digitaria,macroblephara,grassland,Tropical grasslands & savannas,natural grassland,tropical,Afrotropic,5.3,,131 mg/kg,0.2%,1344,,Africa,Tanzania,Mara,Serengeti 4,2deg20.11'S 34deg30.37'E,,NS31,AML2,18S rDNA,454 sequencing,GS-FLX Titanium,Science,2015,Global assessment of arbuscular mycorrhizal fungus diversity reveals very low endemism,"Davison, J.; Moora, M.; Opik, M.; Adholeya, A.; Ainsaar, L.; Ba, A.; Burla, S.; Diedhiou, A.G.; Hiiesalu, I.; Jairus, T.; Johnson, N.C.; Kane, A.; Koorem, K.; Kochar, M.; Ndiaye, C.; Partel, M.; Reier, U.; Saks, U.; Singh, R.; Vasar, M.; Zobel, M."
MOA13620,LN620111,Glomeromycetes,Glomerales,Glomeraceae,Glomus,sp.,VTX00113,plant roots,,Magnoliidae,Lilianae,Poales,Poaceae,Themeda,triandra,grassland,Tropical grasslands & savannas,natural grassland,tropical,Afrotropic,5.3,,131 mg/kg,0.2%,1344,,Africa,Tanzania,Mara,Serengeti 4,2deg20.11'S 34deg30.37'E,,NS31,AML2,18S rDNA,454 sequencing,GS-FLX Titanium,Science,2015,Global assessment of arbuscular mycorrhizal fungus diversity reveals very low endemism,"Davison, J.; Moora, M.; Opik, M.; Adholeya, A.; Ainsaar, L.; Ba, A.; Burla, S.; Diedhiou, A.G.; Hiiesalu, I.; Jairus, T.; Johnson, N.C.; Kane, A.; Koorem, K.; Kochar, M.; Ndiaye, C.; Partel, M.; Reier, U.; Saks, U.; Singh, R.; Vasar, M.; Zobel, M."
MOA13670,LN620161,Glomeromycetes,Glomerales,Glomeraceae,Glomus,sp.,VTX00113,plant roots,,Magnoliidae,Asteranae,Asterales,Asteraceae,Ainsliaea,latifolia,forest,Temperate broadleaf & mixed forest,broadleaf forest,temperate,Indo-Malay,4.9,,107 mg/kg,0.2%,1920,,Asia,India,Uttarakhand,Mukteshwar 1,29deg25.15'N 79deg34.08'E,,NS31,AML2,18S rDNA,454 sequencing,GS-FLX Titanium,Science,2015,Global assessment of arbuscular mycorrhizal fungus diversity reveals very low endemism,"Davison, J.; Moora, M.; Opik, M.; Adholeya, A.; Ainsaar, L.; Ba, A.; Burla, S.; Diedhiou, A.G.; Hiiesalu, I.; Jairus, T.; Johnson, N.C.; Kane, A.; Koorem, K.; Kochar, M.; Ndiaye, C.; Partel, M.; Reier, U.; Saks, U.; Singh, R.; Vasar, M.; Zobel, M."
MOA13709,LN620200,Glomeromycetes,Glomerales,Glomeraceae,Glomus,sp.,VTX00113,plant roots,,Magnoliidae,Asteranae,Apiales,Araliaceae,Hedera,nepalensis,forest,Temperate broadleaf & mixed forest,broadleaf forest,temperate,Indo-Malay,4.9,,107 mg/kg,0.2%,1920,,Asia,India,Uttarakhand,Mukteshwar 1,29deg25.15'N 79deg34.08'E,,NS31,AML2,18S rDNA,454 sequencing,GS-FLX Titanium,Science,2015,Global assessment of arbuscular mycorrhizal fungus diversity reveals very low endemism,"Davison, J.; Moora, M.; Opik, M.; Adholeya, A.; Ainsaar, L.; Ba, A.; Burla, S.; Diedhiou, A.G.; Hiiesalu, I.; Jairus, T.; Johnson, N.C.; Kane, A.; Koorem, K.; Kochar, M.; Ndiaye, C.; Partel, M.; Reier, U.; Saks, U.; Singh, R.; Vasar, M.; Zobel, M."
MOA13758,LN620249,Glomeromycetes,Glomerales,Glomeraceae,Glomus,sp.,VTX00113,plant roots,,Magnoliidae,Asteranae,Lamiales,Lamiaceae,Plectranthus,mollis,forest,Temperate broadleaf & mixed forest,broadleaf forest,temperate,Indo-Malay,4.9,,107 mg/kg,0.2%,1920,,Asia,India,Uttarakhand,Mukteshwar 1,29deg25.15'N 79deg34.08'E,,NS31,AML2,18S rDNA,454 sequencing,GS-FLX Titanium,Science,2015,Global assessment of arbuscular mycorrhizal fungus diversity reveals very low endemism,"Davison, J.; Moora, M.; Opik, M.; Adholeya, A.; Ainsaar, L.; Ba, A.; Burla, S.; Diedhiou, A.G.; Hiiesalu, I.; Jairus, T.; Johnson, N.C.; Kane, A.; Koorem, K.; Kochar, M.; Ndiaye, C.; Partel, M.; Reier, U.; Saks, U.; Singh, R.; Vasar, M.; Zobel, M."
MOA13791,LN620282,Glomeromycetes,Glomerales,Glomeraceae,Glomus,sp.,VTX00113,plant roots,,Magnoliidae,Lilianae,Liliales,Smilacaceae,Smilax,sp.,forest,Temperate broadleaf & mixed forest,broadleaf forest,temperate,Indo-Malay,4.9,,107 mg/kg,0.2%,1920,,Asia,India,Uttarakhand,Mukteshwar 1,29deg25.15'N 79deg34.08'E,,NS31,AML2,18S rDNA,454 sequencing,GS-FLX Titanium,Science,2015,Global assessment of arbuscular mycorrhizal fungus diversity reveals very low endemism,"Davison, J.; Moora, M.; Opik, M.; Adholeya, A.; Ainsaar, L.; Ba, A.; Burla, S.; Diedhiou, A.G.; Hiiesalu, I.; Jairus, T.; Johnson, N.C.; Kane, A.; Koorem, K.; Kochar, M.; Ndiaye, C.; Partel, M.; Reier, U.; Saks, U.; Singh, R.; Vasar, M.; Zobel, M."
MOA13835,LN620326,Glomeromycetes,Glomerales,Glomeraceae,Glomus,sp.,VTX00113,plant roots,,Magnoliidae,Asteranae,Asterales,Asteraceae,Ainsliaea,aptera,forest,Temperate broadleaf & mixed forest,broadleaf forest,temperate,Indo-Malay,4.9,,107 mg/kg,0.2%,2050,,Asia,India,Uttarakhand,Mukteshwar 2,29deg25.51'N 79deg38.22'E,,NS31,AML2,18S rDNA,454 sequencing,GS-FLX Titanium,Science,2015,Global assessment of arbuscular mycorrhizal fungus diversity reveals very low endemism,"Davison, J.; Moora, M.; Opik, M.; Adholeya, A.; Ainsaar, L.; Ba, A.; Burla, S.; Diedhiou, A.G.; Hiiesalu, I.; Jairus, T.; Johnson, N.C.; Kane, A.; Koorem, K.; Kochar, M.; Ndiaye, C.; Partel, M.; Reier, U.; Saks, U.; Singh, R.; Vasar, M.; Zobel, M."
MOA13882,LN620373,Glomeromycetes,Glomerales,Glomeraceae,Glomus,sp.,VTX00113,plant roots,,Magnoliidae,Asteranae,Gentianales,Rubiaceae,Galium,elegans,forest,Temperate broadleaf & mixed forest,broadleaf forest,temperate,Indo-Malay,4.9,,107 mg/kg,0.2%,2050,,Asia,India,Uttarakhand,Mukteshwar 2,29deg25.51'N 79deg38.22'E,,NS31,AML2,18S rDNA,454 sequencing,GS-FLX Titanium,Science,2015,Global assessment of arbuscular mycorrhizal fungus diversity reveals very low endemism,"Davison, J.; Moora, M.; Opik, M.; Adholeya, A.; Ainsaar, L.; Ba, A.; Burla, S.; Diedhiou, A.G.; Hiiesalu, I.; Jairus, T.; Johnson, N.C.; Kane, A.; Koorem, K.; Kochar, M.; Ndiaye, C.; Partel, M.; Reier, U.; Saks, U.; Singh, R.; Vasar, M.; Zobel, M."
MOA13913,LN620404,Glomeromycetes,Glomerales,Glomeraceae,Glomus,sp.,VTX00113,plant roots,,Magnoliidae,Asteranae,Apiales,Araliaceae,Hedera,nepalensis,forest,Temperate broadleaf & mixed forest,broadleaf forest,temperate,Indo-Malay,4.9,,107 mg/kg,0.2%,2050,,Asia,India,Uttarakhand,Mukteshwar 2,29deg25.51'N 79deg38.22'E,,NS31,AML2,18S rDNA,454 sequencing,GS-FLX Titanium,Science,2015,Global assessment of arbuscular mycorrhizal fungus diversity reveals very low endemism,"Davison, J.; Moora, M.; Opik, M.; Adholeya, A.; Ainsaar, L.; Ba, A.; Burla, S.; Diedhiou, A.G.; Hiiesalu, I.; Jairus, T.; Johnson, N.C.; Kane, A.; Koorem, K.; Kochar, M.; Ndiaye, C.; Partel, M.; Reier, U.; Saks, U.; Singh, R.; Vasar, M.; Zobel, M."
MOA13946,LN620437,Glomeromycetes,Glomerales,Glomeraceae,Glomus,sp.,VTX00113,plant roots,,Magnoliidae,Asteranae,Lamiales,Acanthaceae,Strobilanthes,sp.,forest,Temperate broadleaf & mixed forest,broadleaf forest,temperate,Indo-Malay,4.9,,107 mg/kg,0.2%,2050,,Asia,India,Uttarakhand,Mukteshwar 2,29deg25.51'N 79deg38.22'E,,NS31,AML2,18S rDNA,454 sequencing,GS-FLX Titanium,Science,2015,Global assessment of arbuscular mycorrhizal fungus diversity reveals very low endemism,"Davison, J.; Moora, M.; Opik, M.; Adholeya, A.; Ainsaar, L.; Ba, A.; Burla, S.; Diedhiou, A.G.; Hiiesalu, I.; Jairus, T.; Johnson, N.C.; Kane, A.; Koorem, K.; Kochar, M.; Ndiaye, C.; Partel, M.; Reier, U.; Saks, U.; Singh, R.; Vasar, M.; Zobel, M."
MOA13971,LN620462,Glomeromycetes,Glomerales,Glomeraceae,Glomus,sp.,VTX00113,plant roots,,Magnoliidae,Lilianae,Asparagales,Xanthorrhoeaceae,Asphodelus,ramosus,shrubland,deserts and xeric shrublands,desert,subtropical,Palearctic,,,,,823,,Asia,Israel,Southern District,Negev Highland 1,30deg35.36'N 34deg42.41'E,,NS31,AML2,18S rDNA,454 sequencing,GS-FLX Titanium,Science,2015,Global assessment of arbuscular mycorrhizal fungus diversity reveals very low endemism,"Davison, J.; Moora, M.; Opik, M.; Adholeya, A.; Ainsaar, L.; Ba, A.; Burla, S.; Diedhiou, A.G.; Hiiesalu, I.; Jairus, T.; Johnson, N.C.; Kane, A.; Koorem, K.; Kochar, M.; Ndiaye, C.; Partel, M.; Reier, U.; Saks, U.; Singh, R.; Vasar, M.; Zobel, M."
